StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,check_game,check_bucket_boy_1,check_bucket_girl_1,check_bucket_boy_2,check_bucket_girl_2,check_bucket_boy_3,check_bucket_girl_3,check_sample_boy_1,check_sample_girl_1,check_sample_boy_2,check_sample_girl_2,fc_expl_indiv_1,fc_expl_indiv_2,fc_expl_indiv_3,fc_expl_indiv_4,normative_group_1,normative_group_2,inductivePoten_0,inductivePoten_1,inductivePoten_2,innateness_switch_01,innateness_switch_02,innateness_switch_03,innateness_switch_1,innateness_switch_2,check_attn_0,check_attn_1,check_attn_2,age,gender,gender_4_TEXT,race,race_15_TEXT,ed,comment_1,comment_2,comment_3,randomCode,context,explanation,cb
12/3/2019 14:41,12/3/2019 14:45,IP Address,100,223,TRUE,12/3/2019 14:45,R_2uKch98DQby1Vau,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Green-Ball",,,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,34,Male,,White/European American,,"Bachelor's (B.A., B.S.)",,,,56373,nonstructural,formal,girlsYellow
12/3/2019 14:44,12/3/2019 14:47,IP Address,100,198,TRUE,12/3/2019 14:47,R_3s4awdVOJ4c7HYh,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Green-Ball",,"For sure
Green-Ball","
Yellow-Ball",,,"Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,32,Female,,White/European American,,High school/GED,No,I'm not sure,Not at this time,657607,nonstructural,formal,girlsYellow
12/3/2019 14:42,12/3/2019 14:47,IP Address,100,301,TRUE,12/3/2019 14:47,R_tGTZKuxJxqYPzG1,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Okay,"
Green-Ball",,"Maybe
Green-Ball","
Green-Ball",,,,"For sure
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,39,Male,,White/European American,,"Bachelor's (B.A., B.S.)",,,,320607,nonstructural,formal,girlsGreen
12/3/2019 14:47,12/3/2019 14:51,IP Address,100,210,TRUE,12/3/2019 14:51,R_11jRm2VyjrUWx0H,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Green-Ball",,"Maybe
Green-Ball",,,"
Yellow-Ball","For sure
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,37,Male,,White/European American,,"Bachelor's (B.A., B.S.)",no,"unsure, interpretation of causation?",no suggestions,262399,structural,formal,girlsGreen
12/3/2019 14:43,12/3/2019 14:52,IP Address,100,524,TRUE,12/3/2019 14:52,R_2dMTks59Pg4u1LZ,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Not okay,"
Yellow-Ball","Maybe
Yellow-Ball",,,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,56,Male,,White/European American,,Some college,nope,,,995277,structural,control,girlsGreen
12/3/2019 14:53,12/3/2019 14:54,Spam,100,88,TRUE,12/3/2019 14:54,R_YXsNqYXqr97uFnb,anonymous,EN,I do NOT consent to participate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2019 14:43,12/3/2019 14:54,IP Address,100,682,TRUE,12/3/2019 14:54,R_UcqxPhqQvNpC1Tb,anonymous,EN,I do consent to participate,Yes,Yellow bucket is bigger,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Okay,"
Green-Ball",,"For sure
Green-Ball","
Green-Ball",,,,"For sure
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,27,Female,,White/European American,,"Bachelor's (B.A., B.S.)",No,Very interesting survey,Nothing ,739489,nonstructural,control,girlsGreen
12/3/2019 14:51,12/3/2019 14:55,IP Address,100,200,TRUE,12/3/2019 14:55,R_233OuIkKpiHIt9E,anonymous,EN,I do consent to participate,Yes,,,Yellow bucket is bigger,Yellow bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because Suzy likes playing Yellow-Ball,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,,"
Green-Ball",,,"For sure
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,28,Male,,Latino/Latina,,"Bachelor's (B.A., B.S.)",no,plaing ball with boy and girl,nothing,47425,structural,control,girlsYellow
12/3/2019 14:52,12/3/2019 14:55,IP Address,100,194,TRUE,12/3/2019 14:55,R_332dhCOcpkIVOIY,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Okay,"
Green-Ball",,"For sure
Green-Ball","
Green-Ball",,,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,29,Female,,White/European American,,High school/GED,,,,767020,nonstructural,formal,girlsGreen
12/3/2019 14:55,12/3/2019 14:58,IP Address,100,216,TRUE,12/3/2019 14:58,R_2AF1yU11THmZmYA,anonymous,EN,I do consent to participate,No,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Green-Ball",,"Maybe
Green-Ball",,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,30,Female,,Black/African American,,"Bachelor's (B.A., B.S.)",,,,386267,structural,formal,girlsGreen
12/3/2019 13:22,12/3/2019 14:59,IP Address,100,5826,TRUE,12/3/2019 14:59,R_3F25rvw6Br0aOOO,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball",,,"Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,30,Female,,Black/African American,,Some college,no,To see if people thought changing the classes would change the option of the ball.,No I enjoyed doing this task keep it the same. ,64531,nonstructural,formal,girlsYellow
12/3/2019 14:54,12/3/2019 14:59,IP Address,100,307,TRUE,12/3/2019 14:59,R_OqTXPnUFp8YzAuB,anonymous,EN,I do consent to participate,Yes,,,The same size,Green bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because Suzy likes playing Yellow-Ball,,Okay,,"
Yellow-Ball","For sure
Yellow-Ball",,,"
Green-Ball",,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,27,Female,,"White/European American,Latino/Latina,Black/African American",,High school/GED,no,it was about the story and how well people paid attention to it,no,1324,structural,control,girlsYellow
12/3/2019 14:53,12/3/2019 15:00,IP Address,100,367,TRUE,12/3/2019 15:00,R_1H8n1KNjoOcpqRM,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because of the size of the buckets in her classroom,,,,Not okay,,"
Green-Ball",,"Maybe
Green-Ball","
Green-Ball",,,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,32,Male,,White/European American,,"Master's (M.A., M.S.)",This is a weird survey,It's about options,this survey can be shorten...,855248,nonstructural,control,girlsYellow
12/3/2019 14:51,12/3/2019 15:01,IP Address,100,604,TRUE,12/3/2019 15:01,R_3GkXlYNmQ1nWsiV,anonymous,EN,I do consent to participate,No,,,Green bucket is bigger,Yellow bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because of the size of the buckets in her classroom,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,,"
Green-Ball",,,"For sure
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,31,Male,,"White/European American,Black/African American",,Some college,,,,252537,structural,formal,girlsYellow
12/3/2019 15:00,12/3/2019 15:05,IP Address,100,258,TRUE,12/3/2019 15:05,R_3fOTd23dTFseNtq,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Not okay,"
Green-Ball",,"For sure
Green-Ball","
Yellow-Ball",,,"Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,28,Male,,White/European American,,"Master's (M.A., M.S.)",No,About the Kids and Games,NA,20950,nonstructural,formal,girlsGreen
12/3/2019 14:56,12/3/2019 15:05,IP Address,100,532,TRUE,12/3/2019 15:05,R_1pzYTpSPY2BJc64,anonymous,EN,I do consent to participate,Yes,,,Green bucket is bigger,Yellow bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because of the size of the buckets in her classroom,,Okay,,"
Yellow-Ball","For sure
Yellow-Ball",,,"
Green-Ball",,,"For sure
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,25,Male,,Click to write Choice 7,,Some college,No.,I have no idea.,Provide more details about how different the balls are.,597275,structural,formal,girlsYellow
12/3/2019 15:02,12/3/2019 15:09,IP Address,100,378,TRUE,12/3/2019 15:09,R_Wkt9FgA1kt1DVnP,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Okay,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Green-Ball",,,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,36,Female,,White/European American,,High school/GED,no,luck of the throw outcomes,no,196441,nonstructural,control,girlsGreen
12/3/2019 15:04,12/3/2019 15:09,IP Address,100,275,TRUE,12/3/2019 15:09,R_5jptp7MRl2VipmF,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Yellow-Ball",,,"
Green-Ball",,,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,44,Male,,White/European American,,Some college,no,I'm not sure. Perhaps gender based assumptions.,don't reveal questions after clicking on things unless it is critical that they be hidden. The maybe / for sure should be available so the page doesn't change unecessarily... it was distracting.,394879,nonstructural,formal,girlsYellow
12/3/2019 15:06,12/3/2019 15:10,IP Address,100,209,TRUE,12/3/2019 15:10,R_3Pn32JvCWuZUcdX,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Yellow-Ball","Maybe
Yellow-Ball",,,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,23,Male,,Latino/Latina,,Some college,none,answering questions about different color of balls and buckets,this was great ,206812,structural,control,girlsGreen
12/3/2019 15:06,12/3/2019 15:13,IP Address,100,402,TRUE,12/3/2019 15:13,R_1iswbll2j62GKfW,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Green-Ball",,"Maybe
Green-Ball",,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,57,Male,,White/European American,,Some college,No problems.,Not sure. Perhaps gender and choice selection. Or group dynamics.,Seemed fine. I have no suggestions.,476943,structural,control,girlsGreen
12/3/2019 14:37,12/3/2019 15:21,IP Address,100,2677,TRUE,12/3/2019 15:21,R_Qb6oZpEdtq5ao25,anonymous,EN,I do consent to participate,Yes,,,Green bucket is bigger,Yellow bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because of the size of the buckets in her classroom,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,,"
Green-Ball",,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,42,Male,,White/European American,,Some college,"No, not at all",Whether kids would favor size/familiarity or color?,"Nothing I can think of, thank you",33806,structural,control,girlsYellow
12/3/2019 15:21,12/3/2019 15:25,IP Address,100,260,TRUE,12/3/2019 15:25,R_w0Jh7LDeWEbvagx,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball",,,"Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,31,Male,,White/European American,,High school/GED,No problems.,"I'm not sure, honestly.",,796868,nonstructural,control,girlsYellow
12/3/2019 15:21,12/3/2019 15:28,IP Address,100,446,TRUE,12/3/2019 15:28,R_2foE9QZt6aV4k65,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Okay,"
Green-Ball",,"Maybe
Green-Ball","
Green-Ball",,,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,26,Male,,White/European American,,Some college,No.,I'm not sure.,"Not really, maybe not such a simple one.",748002,nonstructural,formal,girlsGreen
12/3/2019 15:27,12/3/2019 15:29,IP Address,100,165,TRUE,12/3/2019 15:29,R_3iJgxBwO05v6Y7L,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Okay,"
Green-Ball",,"Maybe
Green-Ball","
Green-Ball",,,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,25,Male,,"White/European American,Latino/Latina",,Some college,None,About defying the norm,None thanks!,166910,nonstructural,control,girlsGreen
12/3/2019 15:28,12/3/2019 15:32,IP Address,100,235,TRUE,12/3/2019 15:32,R_1HhiKaS0Vn42lIq,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Green-Ball",,,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,23,Female,,White/European American,,"Bachelor's (B.A., B.S.)",Nothing was confusing.,How people make judgments about norms.,No.,163611,nonstructural,formal,girlsYellow
12/3/2019 15:30,12/3/2019 15:34,IP Address,100,229,TRUE,12/3/2019 15:34,R_28U7faAw9akAOGT,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Green-Ball",,"For sure
Green-Ball",,,"
Yellow-Ball","For sure
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,59,Female,,White/European American,,Some college,No,gender issues?,No,846572,structural,formal,girlsGreen
12/3/2019 15:28,12/3/2019 15:35,IP Address,100,435,TRUE,12/3/2019 15:35,R_2dEJ3NbnQVKav5c,anonymous,EN,I do consent to participate,Yes,,,Green bucket is bigger,Yellow bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because of the size of the buckets in her classroom,,Okay,,"
Yellow-Ball","For sure
Yellow-Ball",,,"
Green-Ball",,,"For sure
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,41,Male,,White/European American,,Some college,No.,I honestly don't know.,No,899206,structural,control,girlsYellow
12/3/2019 15:29,12/3/2019 15:37,IP Address,100,482,TRUE,12/3/2019 15:37,R_3h6no7HGLoyBd2S,anonymous,EN,I do consent to participate,Yes,,,Green bucket is bigger,Yellow bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because of the size of the buckets in her classroom,,Okay,,"
Green-Ball",,"Maybe
Green-Ball",,"
Green-Ball",,,"For sure
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,30,Male,,White/European American,,High school/GED,no,i am honestly not sure,nothing i can think of,243543,structural,control,girlsYellow
12/3/2019 15:30,12/3/2019 15:38,IP Address,100,484,TRUE,12/3/2019 15:38,R_3CUzXXAZXVt3MDg,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball",,,"For sure
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,30,Male,,White/European American,,"Bachelor's (B.A., B.S.)",No,No idea,None,612996,nonstructural,formal,girlsYellow
12/3/2019 15:39,12/3/2019 15:39,IP Address,100,3,TRUE,12/3/2019 15:39,R_1OlQhiTUNipoCpU,anonymous,EN,I do NOT consent to participate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2019 15:37,12/3/2019 15:40,IP Address,100,154,TRUE,12/3/2019 15:40,R_TaLX4Yi94OYzihj,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Okay,"
Yellow-Ball","For sure
Yellow-Ball",,"
Green-Ball",,,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,37,Male,,White/European American,,"Master's (M.A., M.S.)",no,balls,more balls,433446,nonstructural,formal,girlsGreen
12/3/2019 15:28,12/3/2019 15:41,IP Address,100,771,TRUE,12/3/2019 15:41,R_UrLSOsoFaihEoH7,anonymous,EN,I do consent to participate,Yes,,,Green bucket is bigger,Yellow bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because of the size of the buckets in her classroom,,Not okay,,"
Yellow-Ball","For sure
Yellow-Ball",,,"
Green-Ball",,,"For sure
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,28,Female,,White/European American,,"Bachelor's (B.A., B.S.)",none,respond to some questions about characters in the story.,none ,536006,structural,formal,girlsYellow
12/3/2019 15:36,12/3/2019 15:45,IP Address,100,541,TRUE,12/3/2019 15:45,R_zYUZOHtizEiVXP3,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Green-Ball",,"For sure
Green-Ball",,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,30,Male,,White/European American,,High school/GED,No problems.,To see if people take the easier choice.,None. It's fluid and works well as is.,960670,structural,control,girlsGreen
12/3/2019 15:41,12/3/2019 15:46,IP Address,100,319,TRUE,12/3/2019 15:46,R_24tIozcOBPVMg0Y,anonymous,EN,I do consent to participate,Yes,,,Green bucket is bigger,Yellow bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because of the size of the buckets in her classroom,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,,"
Green-Ball",,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,26,Male,,"White/European American,Black/African American,Click to write Choice 10",mixed,"Bachelor's (B.A., B.S.)",n/a,I think that this study was about preference in relation to ease.,n/a,556563,structural,formal,girlsYellow
12/3/2019 15:50,12/3/2019 15:54,IP Address,100,239,TRUE,12/3/2019 15:54,R_300LARU6XNBHVko,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Yellow-Ball","For sure
Yellow-Ball",,"
Yellow-Ball",,,"For sure
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,45,Male,,White/European American,,High school/GED,,,,259725,nonstructural,control,girlsYellow
12/3/2019 15:50,12/3/2019 15:54,IP Address,100,248,TRUE,12/3/2019 15:54,R_2doohv1DjwsUWPR,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because of the size of the buckets in her classroom,,,,Okay,,"
Green-Ball",,"For sure
Green-Ball","
Yellow-Ball",,,"Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,34,Female,,White/European American,,High school/GED,no,unsure,no,596776,nonstructural,control,girlsYellow
12/3/2019 15:29,12/3/2019 15:55,IP Address,100,1541,TRUE,12/3/2019 15:55,R_2E5BdybB3TzW19U,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Okay,"
Green-Ball",,"For sure
Green-Ball","
Green-Ball",,,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,62,Male,,White/European American,,"Bachelor's (B.A., B.S.)","All went fine, thank you.",If they had been playing green ball mostly (girls) would they likely still play green ball in the boys classroom after moving there even though the boys usually play yellow ball.,All seemed good.,761649,nonstructural,control,girlsGreen
12/3/2019 15:57,12/3/2019 16:00,IP Address,100,183,TRUE,12/3/2019 16:00,R_3PtB2v9Dtb1JF4j,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Yellow-Ball","For sure
Yellow-Ball",,"
Yellow-Ball",,,"For sure
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,32,Male,,"White/European American,Asian/Asian American",,"Bachelor's (B.A., B.S.)",No,I think it was about following directions,No,352631,nonstructural,formal,girlsYellow
12/3/2019 16:05,12/3/2019 16:05,IP Address,100,1,TRUE,12/3/2019 16:05,R_bmgp38lEJjcJtId,anonymous,EN,I do NOT consent to participate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2019 15:57,12/3/2019 16:06,IP Address,100,543,TRUE,12/3/2019 16:06,R_xueG8ljcA39V3wJ,anonymous,EN,I do consent to participate,Yes,,,Green bucket is bigger,Yellow bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because of the size of the buckets in her classroom,,Okay,,"
Green-Ball",,"Maybe
Green-Ball",,"
Green-Ball",,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,35,Female,,White/European American,,Some college,"No, everything worked perfectly fine.  The instructions were clear and precise.","If individuals will choose was is more familiar to them, or if they will choose something that is less familiar.",I think the survey is fine as it is now.  ,133142,structural,control,girlsYellow
12/3/2019 16:03,12/3/2019 16:07,IP Address,100,217,TRUE,12/3/2019 16:07,R_1LFFoOKFJ6hrZpq,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Okay,"
Green-Ball",,"Maybe
Green-Ball","
Yellow-Ball",,,"Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,26,Male,,White/European American,,Some college,"No, it was okay!",Maybe seeing what people think about peer pressure and how people go with the flow(i.e. playing yellow-ball where most play yellow),,423987,nonstructural,control,girlsGreen
12/3/2019 16:04,12/3/2019 16:11,IP Address,100,427,TRUE,12/3/2019 16:11,R_2bNJ7ufe3KFROMk,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Green-Ball",,"Maybe
Green-Ball",,,"
Green-Ball",,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,31,Female,,White/European American,,Some college,No,If gender would influence someone picking one ball or the other ,I honestly liked the way it was laid out. You guys did a good job.,306670,structural,formal,girlsGreen
12/3/2019 16:07,12/3/2019 16:12,IP Address,100,270,TRUE,12/3/2019 16:12,R_1Le622iSid7iqWE,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Okay,"
Green-Ball",,"Maybe
Green-Ball","
Green-Ball",,,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,35,Male,,Click to write Choice 8,,Some college,"no problems, everything was clear",see how people think about certain behaviors and environments?,it is clear and straight forward already,439347,nonstructural,formal,girlsGreen
12/3/2019 16:01,12/3/2019 16:12,IP Address,100,675,TRUE,12/3/2019 16:12,R_3KSHCbUEjuyiV21,anonymous,EN,I do consent to participate,Yes,,,Green bucket is bigger,Yellow bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because of the size of the buckets in her classroom,,Okay,,"
Yellow-Ball","For sure
Yellow-Ball",,,"
Green-Ball",,,"For sure
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,44,Male,,White/European American,,"Bachelor's (B.A., B.S.)",No issues.  Nothing confusing.,It was interesting.,I liked it just fine.,460494,structural,formal,girlsYellow
12/3/2019 15:46,12/3/2019 16:13,IP Address,100,1587,TRUE,12/3/2019 16:13,R_UbVOoLe6VqBBFYd,anonymous,EN,I do consent to participate,Yes,,,,,Green bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Green-Ball",,"For sure
Green-Ball",,,"
Yellow-Ball","For sure
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,27,Male,,White/European American,,High school/GED,no,unsure,progress bar,28429,structural,formal,girlsGreen
12/3/2019 16:05,12/3/2019 16:13,IP Address,100,495,TRUE,12/3/2019 16:13,R_21nQRStTVR3i5Op,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Green-Ball",,"For sure
Green-Ball",,,"
Green-Ball",,"For sure
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,24,Male,,White/European American,,"Bachelor's (B.A., B.S.)",no,it was about perceptions.,no,413519,structural,control,girlsGreen
12/3/2019 16:10,12/3/2019 16:16,IP Address,100,367,TRUE,12/3/2019 16:16,R_269Mh2kYjzaGTrB,anonymous,EN,I do consent to participate,Yes,,,Green bucket is bigger,Yellow bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because of the size of the buckets in her classroom,,Okay,,"
Yellow-Ball","For sure
Yellow-Ball",,,"
Green-Ball",,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,52,Female,,White/European American,,"Bachelor's (B.A., B.S.)",no problems; all clear,Our natural or socialized inclinations to act in a certain way because of our gender??,nothing,95862,structural,formal,girlsYellow
12/3/2019 16:21,12/3/2019 16:24,IP Address,100,192,TRUE,12/3/2019 16:24,R_2Ya1B3JBg4aPcXI,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Green-Ball",,"For sure
Green-Ball",,,"
Yellow-Ball","For sure
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,26,Male,,"White/European American,Latino/Latina,Black/African American",,"Bachelor's (B.A., B.S.)",no problems nothing was confusing,something to do with proability,,868611,structural,control,girlsGreen
12/3/2019 16:18,12/3/2019 16:25,IP Address,100,433,TRUE,12/3/2019 16:25,R_2965ygfb1lvTcd9,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball",,,"Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,36,Female,,White/European American,,High school/GED,no,choosing which ball I think kids will play with,no,510328,nonstructural,control,girlsYellow
